conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1479241335500513280,Thu Jan 06 23:59:52 +0000 2022,83,Serbadk tak serba salah dah! https://t.co/H8ZbHetFWw,1479241335500513280,https://pbs.twimg.com/media/FIdSJvhVgAIfoq7.jpg,,in,Malaysia,4,6,32,https://x.com/farhanaainiomar/status/1479241335500513280,967643094458888192,farhanaainiomar
1479241315699154947,Thu Jan 06 23:59:47 +0000 2022,0,Org pertama yg dtg ke kantor:) https://t.co/UdCcLOPC2K,1479241315699154947,https://pbs.twimg.com/media/FIdSH4jUYAE8AwK.jpg,,in,,0,0,0,https://x.com/Shalkyamaura1/status/1479241315699154947,1219708413581463552,Shalkyamaura1
1479241366790033409,Thu Jan 06 23:59:59 +0000 2022,16,aaaaa bos keciill nya Udah pulang thank you yaaa @taenoosaurus https://t.co/T0zNATzWyE,1479241366790033409,https://pbs.twimg.com/ext_tw_video_thumb/1479241337253732355/pu/img/_uIFCuj_GRyke-jW.jpg,,in,,0,2,2,https://x.com/ttaggukkie/status/1479241366790033409,1445928017788735488,ttaggukkie
1479241362272706560,Thu Jan 06 23:59:58 +0000 2022,0,Semoga ga males https://t.co/kECCVZFy4k,1479241362272706560,https://pbs.twimg.com/media/FIdSLHRVcAApoPm.jpg,,in,"Batam, Indonesia",0,0,0,https://x.com/belyags/status/1479241362272706560,103216169,belyags
1479241327929823236,Thu Jan 06 23:59:50 +0000 2022,0,halloww ak ptm dulss https://t.co/FdKTH1ypgU,1479241327929823236,https://pbs.twimg.com/media/FIdSJGgUYAAbysl.jpg,,in,JK,1,0,0,https://x.com/frxkook/status/1479241327929823236,1308743940523212801,frxkook
1479241346107932673,Thu Jan 06 23:59:54 +0000 2022,0,ㅤ Hugo Luna sama gue ketika pergi ke acara reunian sekolah. ㅤ https://t.co/wtUaDM1GLz,1479241346107932673,https://pbs.twimg.com/media/FIdSKOeVEAEN6Td.jpg,,in,𝐹𝑖𝑐𝑡𝑖𝑜𝑛𝑎𝑙 #𝑩𝒍𝒖𝒆,0,0,0,https://x.com/0504DX/status/1479241346107932673,1373842058452951040,0504DX
1479241342836359168,Thu Jan 06 23:59:53 +0000 2022,1,PATAS Jember-Surabaya PP Jember : 06.35 wib Surabaya : 11.35 wib Reservasi : 085236439046 (Hafidi/Cak Apet) #Jember_Surabaya_Patas https://t.co/xatCGpgHNu,1479241342836359168,https://pbs.twimg.com/media/FIdSKUaVEAASqpX.jpg,,in,"Banyuwangi, Indonesia",0,0,1,https://x.com/AkasAsriLovers/status/1479241342836359168,1448810261813497860,AkasAsriLovers
1479241338910482435,Thu Jan 06 23:59:52 +0000 2022,0,Kata gue skrng minyun post COMING SOON https://t.co/T666eLzcpV,1479241338910482435,https://pbs.twimg.com/media/FIdSKGmVEAAJ73i.jpg,,in,She/her | esfj-a ,1,0,0,https://x.com/notyourglsya/status/1479241338910482435,1205310545940770817,notyourglsya
1479241353410203648,Thu Jan 06 23:59:56 +0000 2022,1,Pengen upload tp gtw mo upload mana jadi upload sini aja soalnya ini lucu meskipun dark ️ https://t.co/cSbQyrakUi,1479241353410203648,https://pbs.twimg.com/media/FIdSK9kUUAMB4kY.jpg,,in,,0,1,0,https://x.com/pearlg3m/status/1479241353410203648,880798168555806720,pearlg3m
1479241367494664192,Thu Jan 06 23:59:59 +0000 2022,4,kr! tolong gue harus apa yaa biar gak kayak gini lagi di kerjaan selanjutnya overthinking bngt dan gak enak sama atasan takut memberikan kesan buruk setelah selesai nanti https://t.co/BRAb4J71yB,1479241367494664192,https://pbs.twimg.com/media/FIdSLxDVkAI7OGU.png,,in,Jakarta Capital Region,0,3,2,https://x.com/karirfess/status/1479241367494664192,1314840619378896896,karirfess
1479241341821411330,Thu Jan 06 23:59:53 +0000 2022,0,Bergaaaaaa,1479241341821411330,,,in,Lost,0,0,0,https://x.com/Breen_Chavez/status/1479241341821411330,267471747,Breen_Chavez
1479241364252467201,Thu Jan 06 23:59:58 +0000 2022,0,I'm selling Erti Kehidupan Memoir 80 Tahun Dr. Raza... for RM. Get it on Shopee now! https://t.co/VvwTz1VKS5 #ShopeeMY https://t.co/50I0HxHeXt,1479241364252467201,https://pbs.twimg.com/media/FIdSLpAUYAE0Whs.jpg,,in,"Kajang, Selangor",0,0,0,https://x.com/MobileBookCafe/status/1479241364252467201,2789748998,MobileBookCafe
1479241351929729027,Thu Jan 06 23:59:55 +0000 2022,15,Bu bennnnnngkgigohohoh https://t.co/YAfYCGeHVi,1479241351929729027,https://pbs.twimg.com/media/FIdSKklX0AQYgjM.jpg,,in,,0,0,0,https://x.com/esaygall/status/1479241351929729027,1333468597079957507,esaygall
1479241335630548995,Thu Jan 06 23:59:52 +0000 2022,0,Yaan haha makulit kasi wag habulin at hindi pagkain ang bubuyog HAHAHA https://t.co/6AVUxhWjRa,1479241335630548995,https://pbs.twimg.com/media/FIdSJr5UUAAVbQ8.jpg,,tl,,0,0,0,https://x.com/da_jaein/status/1479241335630548995,451975707,da_jaein
1479241314830991361,Thu Jan 06 23:59:47 +0000 2022,0,#bsgstdonuts : 13b08ae0-e527-4f90-bd79-0c5445240f8f,1479241314830991361,,,in,"Alsace, France",0,0,0,https://x.com/test5f1798/status/1479241314830991361,2669983818,test5f1798
