conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1743784495835492715,Sat Jan 06 23:59:56 +0000 2024,0,wkkwkwk dasar kucing nakall https://t.co/GZ8rWWNX4a,1743784495835492715,https://pbs.twimg.com/amplify_video_thumb/1743784023074476033/img/pU_GwtgoQ9VGSFoC.jpg,,in,minifou ෆ — 🎲🫀🎟️,0,0,0,https://x.com/archiveyni/status/1743784495835492715,1542340515865034752,archiveyni
1743784481180492231,Sat Jan 06 23:59:52 +0000 2024,0,HALAH https://t.co/StAY5VY3Ob,1743784481180492231,https://pbs.twimg.com/media/GDMqvPyaoAAAVcb.jpg,,in,21+ | mindanao,0,0,0,https://x.com/gumicartz/status/1743784481180492231,1713744792931516417,gumicartz
1743784474909999127,Sat Jan 06 23:59:51 +0000 2024,0,cari duit gini amat bang https://t.co/dWz4KUOhzi,1743784474909999127,https://pbs.twimg.com/amplify_video_thumb/1743671029887897600/img/cRujrcoYW93LHZNe.jpg,,in,Make-up Artist,0,1,0,https://x.com/wejekflaa/status/1743784474909999127,1528758122336047105,wejekflaa
1743784505486540947,Sat Jan 06 23:59:58 +0000 2024,1,PB KEMENKUMHAM SUMBAR JUARAI TURNAMEN BOLA VOLI ANTAR INSTANSI SE-KOTA PADANG #kemenkumhamri #ditjenpas #kumhampasti #kumhamsumbar #pemasyarakatan #lapassolok #lapassolokrancak https://t.co/2iSAvCWj1u,1743784505486540947,https://pbs.twimg.com/media/GDMqv-la4AA1SIO.jpg,,in,,0,0,0,https://x.com/SolokLapas/status/1743784505486540947,1394867736405151746,SolokLapas
1743784499433930763,Sat Jan 06 23:59:57 +0000 2024,1,F2P ssj goku https://t.co/O5zQNDby27,1743784499433930763,https://pbs.twimg.com/ext_tw_video_thumb/1743784468693831680/pu/img/V5rOKUead6sJ2I3-.jpg,,in,,0,1,0,https://x.com/Fabian_2796/status/1743784499433930763,774450765427453952,Fabian_2796
1743784462482293190,Sat Jan 06 23:59:48 +0000 2024,5,Cfd Boulevard Ada yg bisa culik ke kamar nya? #gaymakassar #makassargay https://t.co/wlRT06IWw1,1743784462482293190,https://pbs.twimg.com/media/GDMquGcaUAAr7sk.jpg,,in,,0,0,0,https://x.com/yashman69crot/status/1743784462482293190,1649931735763918849,yashman69crot
1743784494308774074,Sat Jan 06 23:59:56 +0000 2024,6,Dear author² AU. Konten freya fiony sudah disediakan ditunggu karyanya https://t.co/UGHT23WD3t,1743784494308774074,https://pbs.twimg.com/ext_tw_video_thumb/1743687127920226304/pu/img/U50QgKPsAkFz42lU.jpg,,in,,0,0,0,https://x.com/cruzozzan/status/1743784494308774074,1275914937177567234,cruzozzan
1743784457524424721,Sat Jan 06 23:59:47 +0000 2024,0,Making jambalaya https://t.co/v1RZTq3lkk,1743784457524424721,https://pbs.twimg.com/media/GDMquFqWAAAS8Jh.jpg,,in,United States,0,0,0,https://x.com/fashionpaige23/status/1743784457524424721,211005296,fashionpaige23
1743784480416960618,Sat Jan 06 23:59:52 +0000 2024,1,aku yang request aku yang nangis anw big thanks to @lovinishi &lt;3 makasih yaa udah mau direpotin titip greetings di gda 2 more years with them https://t.co/OQTk800k5H,1743784480416960618,https://pbs.twimg.com/media/GDMqvW0b0AA-ygT.jpg,,in,,0,1,0,https://x.com/cupzids/status/1743784480416960618,901982952447291392,cupzids
1743784485383254205,Sat Jan 06 23:59:53 +0000 2024,35,Golden Disc Awards mengenai Jungkook: Terdaftar di Guinness World Records karena melampaui 1 miliar streaming tercepat. Seorang bintang pop global yang mencatat rekor luar biasa. Volume penjualan tertinggi untuk artis solo K-pop di dalam dan luar negeri. Artis legendaris + https://t.co/0HS0QcZFgd,1743784485383254205,https://pbs.twimg.com/media/GDMqv5PbcAAbUdS.jpg,,in,,0,1,15,https://x.com/taekook_IDN/status/1743784485383254205,1715192274026704896,taekook_IDN
1743784485290999875,Sat Jan 06 23:59:53 +0000 2024,0,JOWA KO YAN!!!! https://t.co/AReEzyC38m,1743784485290999875,https://pbs.twimg.com/media/GDMqvcubIAAGBLI.jpg,,tl,She / her 02z,0,0,0,https://x.com/jjkcartz/status/1743784485290999875,1427844082257129483,jjkcartz
1743784480010289193,Sat Jan 06 23:59:52 +0000 2024,1,inimah harus bikin ga si @JYPETWICE kemarin kayak tiktoker era ini kmn sekarang? woy Jihyo tolong beritahukan mnyn tbtg trend enih y https://t.co/K7eGmSfgrl,1743784480010289193,https://pbs.twimg.com/ext_tw_video_thumb/1743784440214761472/pu/img/YacKw9Iy519oD1rN.jpg,,in,mina's heart,0,0,0,https://x.com/pacalminaa/status/1743784480010289193,1668441231544979457,pacalminaa
1743784478760398886,Sat Jan 06 23:59:52 +0000 2024,3,Ibu ini sllu nyombong pantas aja pa Sby dan Jokowi ga nyaman. https://t.co/gYI86Broqw,1743784478760398886,https://pbs.twimg.com/media/GDMqvMibsAAs0Ab.jpg,,in,Indonesia,0,1,2,https://x.com/kangtholei/status/1743784478760398886,318831793,kangtholei
1743784471957266580,Sat Jan 06 23:59:50 +0000 2024,2,WOIGKHHJJJJ ORGIL https://t.co/SQ6rJAisee,1743784471957266580,https://pbs.twimg.com/media/GDMqu4vbYAA2EOp.jpg,,in,,0,1,0,https://x.com/antertiary/status/1743784471957266580,1289923969651359746,antertiary
1743784471802106020,Sat Jan 06 23:59:50 +0000 2024,1,yown dumating naaaa salamat @LazadaPH ! https://t.co/K4aEHaXg0Q,1743784471802106020,https://pbs.twimg.com/media/GDMquzfaEAAPuYs.jpg,,tl,Republic of the Philippines,0,0,0,https://x.com/atomdatcom/status/1743784471802106020,76828647,atomdatcom
1743784460863107108,Sat Jan 06 23:59:48 +0000 2024,3,NISHIKI IO MI BUTTP PER TE https://t.co/gPZFalXVZG,1743784460863107108,https://pbs.twimg.com/ext_tw_video_thumb/1743784426494988288/pu/img/7Lox84BLlhPSmPWV.jpg,,in,cv: akira ishida,0,1,0,https://x.com/majimaculo/status/1743784460863107108,1355662226636607491,majimaculo
1743784475102937258,Sat Jan 06 23:59:51 +0000 2024,0,mampussss,1743784475102937258,,,in,+62,0,0,0,https://x.com/obbsies/status/1743784475102937258,1290178180943241217,obbsies
1743784509349470622,Sat Jan 06 23:59:59 +0000 2024,0,disuruh bersyukur https://t.co/yeHIWPeRGo,1743784509349470622,https://pbs.twimg.com/media/GDMqvcHbEAAwv_1.jpg,,in,dreamville,0,0,0,https://x.com/markeupiee/status/1743784509349470622,1011404125177671680,markeupiee
1743784467641372959,Sat Jan 06 23:59:49 +0000 2024,0,Rest area km 206b banjaratma-brebes ini keren banget - ada taman luas - masjid besar - masjid ada kolam ikan - ada rainbow slide mandi bola - bersih rapih - banyak spot foto Dll https://t.co/bHKEjTKw9j,1743784467641372959,https://pbs.twimg.com/media/GDMqu2TaoAAJzBF.jpg,,in,,0,0,0,https://x.com/Belkavinren/status/1743784467641372959,1194940807020630016,Belkavinren
1743784509370183914,Sat Jan 06 23:59:59 +0000 2024,0,Tellin ya,1743784509370183914,,,in,336/910/704,0,0,0,https://x.com/l4nehustle/status/1743784509370183914,1102365421,l4nehustle
1746321193450475687,Sat Jan 13 23:59:52 +0000 2024,0,Scara lucu bgt yh jadi suka scara,1746321193450475687,,,in,,0,1,0,https://x.com/DugongHitam05/status/1746321193450475687,1702970301301370880,DugongHitam05
1748857939350409622,Sat Jan 20 23:59:59 +0000 2024,168,gen-z sekarang: AMIN dulu ajalah... https://t.co/jcp7GmXMi7,1748857939350409622,https://pbs.twimg.com/ext_tw_video_thumb/1748857833846919168/pu/img/2dT3QSTtwQjvamiK.jpg,,in,,8,7,85,https://x.com/herculep638/status/1748857939350409622,1722014606712094720,herculep638
1748857932090085478,Sat Jan 20 23:59:57 +0000 2024,0,KANGEEEEEN https://t.co/peQmOfJ5mq,1748857932090085478,https://pbs.twimg.com/ext_tw_video_thumb/1748084679368921088/pu/img/n8de6m4u2qf3Jcqn.jpg,,de,,0,0,0,https://x.com/430FAVS/status/1748857932090085478,1451414955933110274,430FAVS
1748857878193320102,Sat Jan 20 23:59:45 +0000 2024,16,Makasih buat semuanya ygg sudah hadir di nobar #CaraMeminumRamuneJKT48 + Graduation Show @Y_ChikaJKT48. Semangat buat chika oshi semoga kalian bisa terus mendukung kachika dimanapun dia berada. Buat kachika semoga sukses diluar sana yaa. CHIKA HUHUHUUUU #WeAchievedVictory https://t.co/VBkIqHYxcR,1748857878193320102,https://pbs.twimg.com/media/GEUw7gpbUAAZXc7.jpg,,in,Palembang - Sumatera Selatan,1,0,3,https://x.com/JKT48PALEMBANG/status/1748857878193320102,392553407,JKT48PALEMBANG
1748857912640917887,Sat Jan 20 23:59:53 +0000 2024,24, EN MODO BAR SW https://t.co/8mTqdZc06M,1748857912640917887,https://pbs.twimg.com/ext_tw_video_thumb/1748857889182072832/pu/img/TkWat1eaBmCNc2Hm.jpg,,in,"Las Condes, Chile",0,6,0,https://x.com/ANDRESPEREZ_III/status/1748857912640917887,2969047683,ANDRESPEREZ_III
1748857913572020478,Sat Jan 20 23:59:53 +0000 2024,2,KKKJJJJKKKKKKKKKKUJJKKKKKKJ https://t.co/KaTKzUJI4M,1748857913572020478,https://pbs.twimg.com/media/GEUw_5GWkAA2yW9.jpg,,in,violeta. ,0,4,0,https://x.com/malugwlli/status/1748857913572020478,1532819963664388099,malugwlli
1748857894106497077,Sat Jan 20 23:59:48 +0000 2024,2,Biar kuat menghadapi hari minggu nih https://t.co/0Jeciq61ZF,1748857894106497077,https://pbs.twimg.com/media/GEUw-mHbkAAV1PU.jpg,,in,United States ,0,6,0,https://x.com/Majalengskuy/status/1748857894106497077,1715764280,Majalengskuy
1748857919922475074,Sat Jan 20 23:59:54 +0000 2024,0,Opening anime JUJUTSU KAISEN Season 2 Shibuya Incident Arc telah mencapai 50 juta penonton di Channel YouTube TOHO Animation! #wfapidinfo #AnimeIndo #JujutsuKaisenSeason2 https://t.co/xXn2g5KrpS,1748857919922475074,https://pbs.twimg.com/media/GEUxAkmagAAC3xA.jpg,,in,,0,0,0,https://x.com/wfapid/status/1748857919922475074,1635788515849154560,wfapid
1748857897495544090,Sat Jan 20 23:59:49 +0000 2024,1,Ya maap sih dek hawanya emang hawa hawa pengen jemput wl era jebot ya hm https://t.co/e9W5w4ejga,1748857897495544090,https://pbs.twimg.com/media/GEUw-sVaoAAs3lM.jpg,,in,archive ↠,0,2,0,https://x.com/hanjihocart/status/1748857897495544090,1416367437151301632,hanjihocart
1748857921465884910,Sat Jan 20 23:59:55 +0000 2024,5,Padlet udah aku perbarui yaa yang mau bisa langsung klik link yang ada di bio https://t.co/5q1iem2oCH,1748857921465884910,https://pbs.twimg.com/media/GEUxAWGa8AANBF-.jpg,,in,RPS,0,0,0,https://x.com/jaystuminit/status/1748857921465884910,1694198261031354368,jaystuminit
1748857899454275604,Sat Jan 20 23:59:50 +0000 2024,0,SEGA beri aku B4 rui pls minimal mah B3 ya ak sudah muak dgn B2 Rui yg sama ITU DUPLIKAT NYA BYK BGT IYO AKU NJALUK RUI TAPI OJO SNG PODO TRS RA MINIMAL NEK PODO LA MBOK B4/B3 NGUNU LHO YA https://t.co/AdJrwWKtyT,1748857899454275604,https://pbs.twimg.com/media/GEUw_e8bAAAze27.jpg,,in,,0,0,0,https://x.com/kimdokjalovr/status/1748857899454275604,1714497148426084352,kimdokjalovr
1748857930697552192,Sat Jan 20 23:59:57 +0000 2024,0,Pagiii,1748857930697552192,,,in,open 08.00-21.00,0,0,0,https://x.com/warungjuju/status/1748857930697552192,2937440628,warungjuju
1748857906072883514,Sat Jan 20 23:59:51 +0000 2024,0,Kontol,1748857906072883514,,,in,,0,0,0,https://x.com/Arif31999040591/status/1748857906072883514,1537230579556438016,Arif31999040591
1748857919762829554,Sat Jan 20 23:59:54 +0000 2024,27,Gagal membayar sewa menjadi punca sepasang suami isteri terpaksa tinggal di dalam kereta Proton Perdana akibat dihalau dari kediaman flat didiami sejak dua minggu lalu. https://t.co/uzgVl8BpHd,1748857919762829554,https://pbs.twimg.com/ext_tw_video_thumb/1748857871297814528/pu/img/XfjMzGwB207G-Z5K.jpg,,in,Malaysia,1,1,14,https://x.com/mynewshub/status/1748857919762829554,289976069,mynewshub
1748857917984625022,Sat Jan 20 23:59:54 +0000 2024,0,Porsche Sprint Challenge Indonesia - Final Round Acara ini GRATIS! Silakan daftar pada link berikut: https://t.co/cylCvLfbJu https://t.co/aJ9JU0FNA8,1748857917984625022,https://pbs.twimg.com/media/GEUw_-NaEAAbLDn.jpg,,in,Lombok Tengah,0,0,0,https://x.com/lombokgp/status/1748857917984625022,1480856457000095746,lombokgp
1748857929292447966,Sat Jan 20 23:59:57 +0000 2024,1,putangina pup,1748857929292447966,,,tl,ormin/mnl,0,2,0,https://x.com/brrigettee/status/1748857929292447966,1464478354128523268,brrigettee
1748857932941557812,Sat Jan 20 23:59:58 +0000 2024,0,Seru dong. Tapi kalau dia pergi rasanya sepi.,1748857932941557812,,,in,tidak terikat romansa.,0,0,0,https://x.com/creblouie/status/1748857932941557812,984573578078183424,creblouie
1748857907817623751,Sat Jan 20 23:59:52 +0000 2024,1,halo aku masih open member team joki. yang mau bisa dm aku ya! #zonauang #zonaba #freelance #jotug #jokitugas #jokitugaskuliah #zonabu,1748857907817623751,,,in,"Bogor Tengah, Indonesia",0,1,0,https://x.com/cucubatmannn/status/1748857907817623751,1182545595128352769,cucubatmannn
1748857933264200145,Sat Jan 20 23:59:58 +0000 2024,0,ICWTKMS ,1748857933264200145,,,in,Janet Jackson's bed ,0,0,0,https://x.com/Janet_Squaad/status/1748857933264200145,2700317118,Janet_Squaad
1748857921793122718,Sat Jan 20 23:59:55 +0000 2024,2,Pornhub,1748857921793122718,,,in,"Akita-ken, Japan",0,0,0,https://x.com/trueno_ae86toyo/status/1748857921793122718,1621302043179876352,trueno_ae86toyo
1748857918592622624,Sat Jan 20 23:59:54 +0000 2024,0,uma adaga,1748857918592622624,,,in,binsung meus,0,0,0,https://x.com/hanjices/status/1748857918592622624,1221609863047938049,hanjices
1748857938410942508,Sat Jan 20 23:59:59 +0000 2024,1,Benda paling rindu adalah nak spendtime dgn myboyf️,1748857938410942508,,,in,,0,0,0,https://x.com/tiredofhe4rt/status/1748857938410942508,1419896617801375746,tiredofhe4rt
1748857897256149085,Sat Jan 20 23:59:49 +0000 2024,0, La loca OiBagi ,1748857897256149085,,,in,he/el,0,0,0,https://x.com/roispider_/status/1748857897256149085,1352364402645872642,roispider_
1748857916550255068,Sat Jan 20 23:59:54 +0000 2024,0,Keinget markwoo lagi live terus johndo malah cari2an,1748857916550255068,,,in,sapporo,0,1,0,https://x.com/dong00ho/status/1748857916550255068,1585820626052608001,dong00ho
1748857907029131329,Sat Jan 20 23:59:51 +0000 2024,1,lg diem tetiba popipopopipo,1748857907029131329,,,in,yuki's,0,0,0,https://x.com/andoorablez/status/1748857907029131329,1667391136451952640,andoorablez
1748857880701460800,Sat Jan 20 23:59:45 +0000 2024,0,Daming evas kasi,1748857880701460800,,,tl,SINK tattoo ,0,0,0,https://x.com/ShieDoTatts/status/1748857880701460800,1537348850658078720,ShieDoTatts
1748857885663383833,Sat Jan 20 23:59:46 +0000 2024,2,ada gila gilanye ni matkul,1748857885663383833,,,in,,0,1,0,https://x.com/galladot/status/1748857885663383833,1557429390858125312,galladot
1748857916827025635,Sat Jan 20 23:59:54 +0000 2024,2,pengen punya pacarr,1748857916827025635,,,in,"Jakarta Timur, DKI Jakarta",0,0,0,https://x.com/sirams_/status/1748857916827025635,1501342409942204417,sirams_
1748857877027283129,Sat Jan 20 23:59:44 +0000 2024,2,hyokjaeee,1748857877027283129,,,in,,0,0,0,https://x.com/moonbunny0404/status/1748857877027283129,1727247421686837248,moonbunny0404
